DB_id,company_name,settlement,county,country,notes
972415643,Thornton Butterworth,London,,England,
973002300,Makhaon,Moscow,,Russia,
973555976,Literary Society of the New University of Ulster,Coleraine,Antrim,Ireland,
973868044,Delaporte,Paris,,France,
975217926,Scholastic Publication Ltd,London,,England,
975261756,Penguin Books-Virago Press,New York,,USA,
975679305,S. Mearns,New York,,USA,
979876984,Archon Books,Hamden,Connecticut,USA,
980236412,R. Bonner's Sons,New York,,USA,
980324143,Carysforth Press,Dublin,,Ireland,
981159411,M.W. Dodd,New York,,USA,
981706512,"Eveleigh, Nash & Grayson",London,,England,
982207348,John Jesse & Co.,Cork,,Ireland,
982380505,Frances Lincoln,London,,England,
982382514,J. Cawthorn,London,,England,
982438714,James Pott,New York,,USA,
984981793,DuMont,Cologne,,Germany,
986329202,Heineman and Balestier,Leipzig,,Germany,
988156117,Edward Arnold,London,,England,
988202241,Treuttel and Würtz,London,,England,
988883723,Clio Rickman,London,,England,
990786063,Fawcett,Greenwich,Connecticut,USA,
992906281,List,Munich,,Germany,
996301685,Lee & Shepard,Boston,Massachussetts,USA,
997100283,A. P. Marsden,London,,England,
997633892,G. Walker,London,,England,
997742024,Taylor&Francis,London,,England,
998787364,Bemrose & Sons,London,,England,
999396769,Castle Printing,Listowel,,Ireland,
1000075934,The Standard Lib. Co.,London,,England,
1000430652,J. Ker,London,,England,
1000986371,Guy,Cork,,Ireland,
1001185291,Richard Milliken,Dublin,,Ireland,
1001426671,T. Nelson,London,,England,
1001451318,Maison de la poésie Nord-Pas-de-Calais,Beuvry,,France,
1001819874,J.W. Lowell Company,New York,,USA,
1002470071,Le vespe,Pescara,,Italy,
1004847900,T. Le Mesurier,Dublin,,Ireland,
1010010305,Richard Moore,Dublin,,Ireland,
1010336062,Plume,New York,,USA,
1010589627,Smith/Doorstop Books,Huddersfield,,England,
1011310372,Nyblom,Stockholm,,Sweden,
1011825890,R. Aickin & Co.,Belfast,,Ireland,
1014860110,W. B. Gilley,New York,,USA,
1016079207,T. Gegg,Dublin,,Ireland,
1018347889,Horace Marshall & Son,London,,England,
1018360747,D. Bryce,London,,England,
1018929333,John Stacy,Norwich,Norfolk,England,
1019996305,Beaver Books,Feltham,,England,
1020544916,Berkley Publishing,New York,,USA,
1021358289,Dentu,Paris,,France,
1023281759,Hill and Wang,New York,,USA,
1025258546,John Booth,London,,England,
1025572037,Maradan,Paris,,France,
1025851086,Whittaker & Co.,London,,England,
1028141939,British Association for the Advancement of Science,London,,England,
1028847838,Cicero,Copenhagen,,Denmark,
1030876033,Preston,London,,England,
1031072405,Collegium Music Publications,,,England,
1032843545,Hodges & Smith,Dublin,,Ireland,
1033294134,Maunsel & Co.,Dublin,,Ireland,
1036171331,P. H. Brady,Boston,Massachussetts,USA,
1037977647,Sampson Low,London,,England,
1039229854,Lancashire & Chesire Women's Textile Committee,Manchester,,England,
1040614378,Ryerson Press,Toronto,,Canada,
1041285467,Cottons & Barnard,Boston,Massachussetts,USA,
1042023133,G. G. Harrap & Company Ltd.,London,,England,
1043163402,Dublin Travellers Education and the Development Gr,Dublin,,Ireland,
1044323792,Millington,London,,England,
1044553400,E. Livermore,London,,England,
1046049704,Absolute Press,Bath,,England,
1046699443,Henry Hoyt,Boston,Massachussetts,USA,
1049671048,Arnold,Dresden,,Germany,
1050711663,J. A. Hessey,London,,England,
1051377593,Broadway Books,New York,,USA,
1051512626,De Boekerij,Amsterdam,,Holland,
1053909515,Sterling,New York,,USA,
1053964231,The Art Depot,,Dublin,Ireland,
1054109255,Ebury Press,,,,
1055215150,Lewis & Co.,Calcutta,,India,
1056937443,K. Grädener & J.F. Richter,Hamburg,,Germany,
1057278362,R. Cantwell,London,,England,
1057500482,N. L. Munro,New York,,USA,
1058248092,Renger,Leipzig,,Germany,
1061148930,Metafora,Prague,,Czech Republic,
1062465568,W. Forbes Patterson,Belfast,,Ireland,
1063359540,The Vatican Library Co.,New York,,USA,
1063417954,Lumen,Barcelona,,Spain,
1064431857,Broadview Press,Orchard Park,New York,USA,
1065735589,Chadwyck-Healy,Cambridge,,England,
1066155805,Bealtaine Writers' Group,,,Ireland,
1067437103,"Corri, and Co.",London,,England,
1068548375,New Frontiers,,,,
1070742881,Moos,Zurich,,Switzerland,
1073492937,F. Ungar,New York,,USA,
1073758308,Tims,London,,England,
1073868351,Church Street Music,Nashville,Tennessee,USA,
1074192492,Harvester Wheatsheaf,Hemel Hempstead,,England,
1074690482,Cygnet Press,London,,England,
1075479303,"Scribner, Armstrong & Co.",New York,,USA,
1077917677,Vyšehrad,Prague,,Czechoslovakia,
1078658998,Century Hutchinson,London,,England,
1078837246,Círculo de Leitores,Lisbon,,Portugal,
1080967926,Barefoot Beginners,Bath,,England,
1082122600,John Maynard,London,,England,
1082866460,Glaros,Athens,,Greece,
1083634697,New American Library,New York,,USA,
1084013901,Charles J. Skeet,London,,England,
1084709964,Van Nostrand,New York,,USA,
1086775255,R. Mason,Tenby,,Wales,
1088693776,H. Caritat,New York,,USA,
1091396888,The Works,Wexford,Wexford,Ireland,
1091457212,Braille Writers Association of Victoria,Melbourne,Victoria,Australia,
1091786157,The Women's Centre,Belfast,Antrim,Ireland,
1092155962,Insel,Frankfurt,,Germany,
1093386008,J. Rodwell,London,,England,
1094035236,University Press of America,Lanham,,USA,
1094070065,Atheneum,New York,,USA,
1094150589,Pomona Press,,,,
1094241557,Parnass,Stockholm,,Sweden,
1094363300,Khevlekh uildver,Ulaanbaatar,,Mongolia,
1097595919,H. Fertig,New York,,USA,
1098471477,M. Boyars,London,,England,
1100021642,J.W. Boyd,Belfast,,Ireland,
1100250762,Hamlyn,New York,,USA,
1100419562,Morrigan,Killala,,,
1101230226,William Darton,London,,England,
1102924386,Bard,New York,,USA,
1103422846,Bryce,London,,England,
1104828357,Éditions du Rocher,,,Monaco,
1106228170,Comhlacht Oideachais na hÉireann,Baile Átha Cliath,,Ireland,
1106295723,"Longmans, Green & Co.",New York,,USA,
1107409833,NSB Buch & Phono-Club,Zurich,,Switzerland,
1109287999,Alston Rivers,London,,England,
1110701908,Appleyards,London,,England,
1112170792,J.W. Arrowsmith,Bristol,,England,
1113390911,P.N. van Kampen,Amsterdam,,Holland,
1113607302,Meyler and Son,Bath,,England,
1114172645,Hodder & Stoughton,London,,England,
1114428379,Ward River Press,Dublin,,Ireland,
1114609378,S.R. Fisher,Philadelphia,Pennsylvania,Ireland,
1115297698,William H. Ainsworth,London,,England,
1115299997,Cadell & Co,Edinburgh,,Scotland,
1115371832,Crosby and Letterman,London,,England,
1115623934,J. J. Woodward,Philadelphia,,USA,
1115671491,J. Leng & Co.,London,,England,
1119640283,Town House and Country House,Dublin,Dublin,Ireland,
1121257247,Didier and Tebbett,London,,England,
1123826769,Time Warner Libraries,,,USA,
1124174654,New England Anti-Vivisection Society,Boston,,USA,
1124197299,J. Gleave,Manchester,,England,
1126071306,Alba Editorial,Barcelona,,Spain,
1127168136,Golden Eagle Books,Dublin,,Ireland,
1127910819,Sonzogno,Milan,,Italy,
1128059887,W. Rein,Leipzig,,Germany,
1129755834,Portmoon Press,Limavady,Derry (Londonderry),Ireland,
1130256960,Wallflower Press,London,,England,
1132883382,Pandora,London,,England,
1137611522,Simms & McIntyre,Belfast,,Ireland,
1138664934,Persephone Books,London,,England,
1139884819,The Collective Press,Abergavenny,,Wales,
1139958990,iTaLiCs Press,Dublin,,Ireland,
1140601194,Thienemann,Stuttgart,,Germany,
1140651772,ARC Press,,,,
1141684311,Kadmos,Utrecht,,Holland,
1141846919,Salmon Publishing,Dublin,Dublin,Ireland,
1142534549,D. O'Loughlin,Boston,,USA,
1143534902,William Sams,London,,England,
1144169927,Verso,London,,England,
1144411907,Bradshaw Books,Cork,Cork,Ireland,
1144446411,Hollis & Carter,London,,England,
1144877046,E. W. Allen,London,,England,
1146644689,H. G. Bohn,London,,England,
1147875910,Hearing Eye,London,,England,
1148103856,Bra bok,Stockholm,,Sweden,
1148144056,University of Ulster,Belfast,,,
1149685847,AMS Press,New York,,USA,
1151505033,Delachaux & Niestlé,Neuchâtel,,France,
1152244785,Hallmark,Kansas City,,USA,
1152318407,E. M. Hale,Eau Claire,Wisconsin,USA,
1153673450,Gallimard,Paris,,France,
1154319563,Skeffington & Son,London,,England,
1154915703,Counterpoint,Washington,,USA,
1155592050,The Tucker Publishing Co.,New York,,USA,
1157087068,Friends World Committee,Philadelphia,,USA,
1158145813,Servite Priory,Benburb,Tyrone,Ireland,
1158941763,John Robinson,London,,England,
1160340261,Inksculptors Limited,Cork,,Ireland,
1160413398,Zhongguo qing nian chu ban she,Beijing,,China,
1161043826,Mowbray,Oxford,,England,
1166174273,The Centre for Emigration Studies,,,Ireland,
1166865785,Sunday School Union,London,,England,
1169332711,Wings Books,New York,,USA,
1170697882,J.F. Hughes,,,,
1172924309,Cuala Press,Churchtown,,Ireland,
1174714672,Robert Jennings,London,,England,
1175259251,F.D. Goodchild,Toronto,,Canada,
1175940780,Arris Books,,,England,
1176791846,Thomas & John Caldwell,Dublin,,Ireland,
1178203861,Grosset and Dunlap,New York,,USA,
1179157176,Metropolitan Publishing,Dublin,,Ireland,
1179332105,J. Tallis,London,,England,
1180526454,J. Conrad & Co,Philadelphia,,USA,
1181042629,"Farrar, Straus and Giroux",New York,,USA,
1183536473,Woodstock Books,Oxford,,England,
1185065942,Paulist Press,New York,,,
1186330370,Phoenix House,London,,England,
1189609916,J. A. McGee,New York,,USA,
1190385587,Manchester University Press,Manchester,,England,
1190438549,Harper,New York,,USA,
1190480666,Boivin,Paris,,France,
1191522628,Lindblad,Uppsala,,Sweden,
1193356331,T. B. Peterson & Brothers,Philadelphia,,USA,
1194142703,R. & S. A. Bielefeld,London,,England,
1194272155,Vernor and Hood,London,,England,
1194724481,Oxford University Press,Oxford,,England,
1194736148,Gale Group,Farmington Hills,Michigan,USA,
1195537760,John Menzies,Glasgow,,Scotland,
1196367450,Lenox Hill Press,New York,,USA,
1198022493,Robertson and Atkinson,Glasgow,,Scotland,
1198043148,H. Colbert,Dublin,,Ireland,
1199246721,Arvids,Farum,,Denmark,
1199642629,Wild Honey,Bray,Wicklow,Ireland,
1200807980,A.L. Burt Co.,New York,,USA,
1201719385,Otava,Helsinki,,Finland,
1206085264,"Macredie, Skelly, & Co.",Edinburgh,,Scotland,
1206768440,Messrs. Wogan & Co.,Dublin,,Ireland,
1207008115,Elek,London,,England,
1207187214,Geo. Cawthorn,London,,England,
1208847279,NASA,Washington,,USA,
1209253704,"S. Low, Marsten, Searle & Rivington",London,,England,
1210789452,"Sealy, Bryers & Walker",Dublin,,Ireland,
1212354071,J. Burditt,London,,England,
1212472222,Appleton y Coia,New York,,USA,
1213001802,Castel de Courval,Paris,,France,
1213237476,Éditions du Seuil,Paris,,France,
1213369776,Edition Orient,,,Turkey,
1213651961,Laois County Council,,Laois,Ireland,
1214816292,General Film Distributors,London,,England,
1216377388,Vizetelly &,London,,,
1217305520,Zmora,Tel Aviv,,Israel,
1217511139,Conkey,Chicago,,USA,
1218192563,Fredrick Pustet,New York,,USA,
1218461666,Xianggang hong tu tu shu gong si,Xianggang,,China,
1218579086,Church of England Temperance Society,London,,England,
1221394606,"Lovell, Adam, Wesson & Co.",New York,,USA,
1223723058,Faber,London,,England,
1224608033,Wayside Writers,Kilternan,Dublin,Ireland,
1227036863,T. R. Unwin,London,,England,
1232273989,T. H. Green,London,,England,
1232599519,Core Collection Books,Great Neck,New York,USA,
1233220589,George R. Tracy,Dublin,,Ireland,
1235551034,Pocket,Paris,,France,
1236533839,Clonmel Chronicle,Clonmel,,Ireland,
1238993142,chez L'Huillier,Paris,,France,
1243701060,HarperCollins,London,,England,
1244426694,Lademann,Copenhagen,,Denmark,
1244427193,Müller,Berlin,,Germany,
1248467860,Cuchulainn Press,Coalisland,Tyrone,Ireland,
1249013557,T. B. Jansen & Co.,New York,,USA,
1250551576,"Schmitt, Hall, & McCreary",Minneapolis,,USA,
1251295508,Sampson Law,London,,England,
1252076670,Hale,London,,England,
1252589387,Dunn & Wright,Glasgow,,Scotland,
1254301509,The Queens University of Belfast Students' Repres,Belfast,Antrim,Ireland,
1255585133,Institute of Public Administration,Dublin,,Ireland,
1256367783,John Templeman,London,,England,
1256626991,Peter Hansens Forlag,Copenhagen,,Denmark,
1258042754,Quality Paperbacks Direct,London,,England,
1258075377,E.H. Pease & Co,Albany,,USA,
1259267710,D. &  J. Sadlier & Co,New York,,USA,
1260254844,Cahill & Co.,Dublin,,Ireland,
1261254513,Schieferdecker,Zeist,,Germany,
1262809440,Leibrock,Braunschweig,,Germany,
1263735181,Schneekluth,Munich,,Germany,
1264412937,Sloan,New York,,USA,
1265149334,Samleren,Copenhagen,,Denmark,
1265255126,Library of Congress,Washington,,USA,
1265296636,T.S. Manning,Philadelphia,,USA,
1266834338,Moses,Kempen,,Germany,
1271490972,Arno Press,New York,,USA,
1273199876,Sands & Co,Edinburgh,,Scotland,
1275688467,Vienna House,New York,,USA,
1276163770,Galway Labour History Group,Galway,,Ireland,
1277367969,Sagebrush,,,USA,
1281060240,Hermes,T`iflis,,Armenia,
1282964935,Foreign Language Publishing House,Moscow,,Russia,
1283132388,Verl. Tägliche Rundschau,Berlin,,Germany,
1284728828,Limbus Press,St Petersburg,,Russia,
1285025276,Stock,London,,England,
1285333700,Lemma,New York,,USA,
1286310086,Aimot Dumont,Paris,,France,
1287207317,Simavi yayinlari,Istanbul,,Turkey,
1288432559,Harvard Business School Press,Boston,Massachussetts,USA,
1288508457,ESA Publications Division,Noordwijk,,Holland,
1290509266,AST,Moscow,,Russia,
1292142611,Archibald Constable & Co.,Edinburgh,,Scotland,
1292981213,Belfond,Paris,,France,
1293188819,The University Society,New York,,USA,
1293535956,Dun Emer Press,Dundrum,Dublin,Ireland,
1298014565,Presença,Lisbon,,Portugal,
1299637103,University of Georgia Press,Athens,Georgia,USA,
1301298050,"Arts Society, UCG",Galway,,Ireland,
1301353876,Gallery Press,Oldcastle,Meath,Ireland,
1301399483,P. Byrne,Dublin,,Ireland,
1302534533,Trafalger Square,North Pomfret,Vermont,USA,
1302620209,Rabén & Sjögren,Stockholm,,Sweden,
1304049119,White Lion Publishers,London,,England,
1304843465,Goose Lane Editions,Frederiction,New Brunswick,Canada,
1306713695,J. Murray,London,,England,
1308102654,De Spaarnestad,Haarlem,,Holland,
1309737244,ISIS Large Print,Oxford,Oxfordshire,England,
1310878223,Alternative Publishing Company,Carrickaboy,Cavan,Ireland,
1311622171,T.C. Savill,London,,England,
1313190511,Dolmen,Portlaoise,,Ireland,
1314977228,B. F. Wood Music Co.,Boston,,USA,
1315210715,Czytelnik,Warsaw,,Poland,
1315434424,Fides Publications,Notre Dame,Indiana,USA,
1316039709,Laurie,London,,England,
1317336320,Blackwood,London,,England,
1320270861,C. E. Tuttle,Rutland,Vermont,USA,
1320561845,Cork University Press,Cork,,Ireland,
1321424742,Hall & Co.,London,,England,
1321571242,Shawnee Press,Delaware Water Gap,,USA,
1322150396,Modern Library,New York,,USA,
1323187579,"Arts Office, Laois County Council",Portlaoise,Laois (Queens),Ireland,
1325241018,M.J. Ivers & Co.,New York,,USA,
1328949446,Wiley & Putnam,New York,,USA,
1328986470,Krugër,Frankfurt am Main,,Germany,
1330000138,"Sealy, Bryars & Walker",Dublin,,Ireland,
1330904159,E. Nash and Grayson,London,,England,
1331028675,The Echo Library,,,,
1331175993,Agenda Editions,London,,England,
1331780373,Hodder Children's,London,,England,
1334169216,Gouda Quint,Arnhem,,Holland,
1338863640,John Martin,London,,England,
1340051568,Bee De Pub. Co.,New York,,USA,
1344124652,P. Harris,Edinburgh,,Scotland,
1344208451,C. Witter,St. Louis,Montana,USA,
1345808546,Miramax/Hyperion,New York,,USA,
1347333482,Verlagsbuchh. Bethel,Wandsbek,,Germany,
1347962811,W. Creech,Edinburgh,,Scotland,
1351052913,M. Levy,Paris,,France,
1352325151,Or `am,Tel Aviv,,Israel,
1352448923,Crowell,New York,,USA,
1353252282,Editorial Tiempo Neuvo,Caracas,,Venezuela,
1354941880,Friedrich Gottheiner,Berlin,,Germany,
1358867954,Omnibus,Munich,,Germany,
1359605253,Merino,Dublin,,Ireland,
1362907803,Eihosha,Tokyo,,Japan,
1366331366,J. Engelman,Heidelberg,,Germany,
1366910722,Gos. izd-vo Detskoi literatury,Kiev,,Ukraine,
1368106946,Druk. ed. Nicz i s-ka,Warsaw,,Poland,
1368120184,Baldwin & Co.,London,,England,
1371260957,Dean,London,,England,
1373198964,Bell and Daldy,London,,England,
1373454441,William Collins & Sons,Cork,,Ireland,
1373582940,P. Dixon Hardy and Sons,Dublin,,Ireland,
1374674566,Estes & Lauriat,Boston,Massachussetts,USA,
1374754862,Bodley Head,London,,England,Children's books imprint of Random House since 1987
1378544412,Wildside Press,Holicong,Pennsylvania,USA,
1383111989,Peter Asschenfeldts nye Forlag,Copenhagen,,Denmark,
1383688500,Lagan Press,Belfast,,Ireland,
1383938566,Quartet Books,London,,England,
1385524090,ImPress,Pleasantville,New York,USA,
1387772877,O'Grady,Kilkenny,,Ireland,
1387895821,Smyth & Lyons,Belfast,,Ireland,
1394666545,Richard Clay & Sons,London,,England,
1399384565,F. Bechet,Paris,,France,
1399739983,Christian Journals Ltd,Belfast,Antrim,Ireland,
1400258677,Droemer,Munich,,Germany,
1401300076,Geo. Wilkie and John Robinson,London,,England,
1402344557,"Darton, Longman and Todd",London,,England,
1402872215,James S. Claxton,Philadelphia,,USA,
1403636157,Ulster Review,Belfast,,Ireland,
1405612851,Clifden Community Arts Week,Clifden,Galway,Ireland,
1406160081,James Burns,London,,England,
1406673339,British Periodicals Ltd.,London,,England,
1406823390,Fortnight Publications,Belfast,,Ireland,
1407773856,Hyperion Press,Westport,Connecticut,USA,
1407984008,Academia,Prague,,Czech Republic,
1408484680,T. Gardiner and Son,London,,England,
1408864824,Pocket Star Books,New York,,USA,
1411927722,The Proprietor,,,,
1412012265,J.E. Tilton & Co,Boston,,USA,
1412173058,Cló Mercier,Corcaigh,,Éire,
1413455318,CDE,Milan,,Italy,
1413934209,Debolsillo,Barcelona,,Spain,
1415635334,Oak Tree Press,Dublin,,Ireland,
1420612489,James Haldane,London,,England,
1421496444,Thynne & Co.,London,,England,
1421639804,Ted Smart,London,,England,
1423483316,Penguin,Dublin,,Ireland,
1425891989,"Bliss, Sands & Foster",London,,England,
1428435749,Ulster productions Co.,Belfast,,Ireland,
1430616039,Women's Freedom League,London,,England,
1430967482,Johnston and Deas,Dublin,,Ireland,
1431276685,Nyt Dansk Litteraturselskab,Ballerup,,Denmark,
1431570145,J. W. Whiteley,London,,England,
1433065371,Hilger and Watts,London,,England,
1433148813,Weidenfeld & Nicholson,London,,England,
1435253586,Morgan & Scott,London,,England,
1437393565,S. R. Briggs,Toronto,,Canada,
1437509100,Sinyong Midio,Seoul,,Korea,
1438848358,Bradley & Woodruff,Boston,Massachussetts,USA,
1439632716,W.W. Norton,New York,,USA,
1442324492,Bradshaw Books,Cork,Cork,Ireland,
1443358199,Christopher Bentham,Dublin,Dublin,Ireland,
1444685480,Atlas,Amsterdam,,Holland,
1444913359,Stein Co.,Chicago,,USA,
1447371357,Lane,London,,England,
1447675853,Ncordhoff-Kolff,Djakarta,,Indonesia,
1449766413,Irish Novelty House,Belfast,,Ireland,
1454488249,Cló Mercier,Baile Átha Cliath,Baile Átha Cliath,Éire,
1455566436,H. Frowde,Toronto,,Canada,
1457021937,T. Stevenson,Cambridge,,England,
1458076415,Palgrave Macmillan,Basingstoke,,England,
1459632009,The Donnelly Press,New York,,USA,"164 East 37th Street, NYC"
1459843761,Scottish Temperance League,Glasgow,,Scotland,
1460260444,Droemer Knaur,Munich,,Germany,
1462075845,Melrose,London,,England,
1462936935,Mignot,Lausanne,,Switzerland,
1463492237,Knight and Lacey,London,,England,
1467240719,J.O. Wright,New York,,USA,
1467241546,Salani,Florence,,Italy,
1468114020,Tandem Library,,,,
1469976891,Albert Cogswell,New York,,USA,
1470290737,Richard Scott,New York,,USA,
1475950144,Dziarzhaunae vydavetstva Belarusi dzitsiachaia,Minsk,,Belarus,
1476163240,Fontana,London,,England,
1477648718,Feryane,Versailles,,France,
1477856964,Kyushudaigakushuppankai,Fukuoka,,Japan,
1478761905,Palm Books,London,,England,
1479211136,G. N. Morang,Toronto,,Canada,
1480621234,The Honest Ulsterman,Castlerock,,Ireland,
1484016434,Rabén Prisma,Stockholm,,Sweden,
1486306215,T. F. Unwin,London,,England,
1487256560,American Printing House for the Blind,Louisville,Kentucky,USA,
1487496468,Rebis,Poznan,,Poland,
1487973007,University of Wisconsin Press,Madison,Wisconsin,USA,
1488007245,Ganesha Pub.,London,,England,
1488505858,Cassell Pub. Co.,New York,,USA,
1490858911,G.-T. Rageot,Brussels,,Belgium,
1491176940,J. Cumming,Dublin,Dublin,Ireland,
1491221933,Cois Life Teoranta,Baile Átha Cliath,,Ireland,
1491961436,A. & C. Black,London,,England,
1492230510,William Nicholson & Sons,Wakefield,,England,
1495741484,C. Westerton,London,,England,
1496031194,J. Parry,Dublin,,Ireland,
1496598130,Nick Hern Books,London,,England,
1499558374,C. A. Thieme,Arnhem,,Holland,
1500663429,Outpost Publications,Walton-on-Thames,,England,
1501197492,G.H. Ellis,Boston,,USA,
1503179559,Mayo County Council,Castlebar,Mayo,Ireland,
1503643206,INTO Publications,Dublin,,Ireland,
1504765079,Haarlam,Bohn,,Holland,
1505418186,Tip. Skorokhodova,St Petersburg,,Russia,
1506308852,Economic and Social History Society of Ireland,Dublin,,Ireland,
1506847685,J. How,London,,England,
1508979430,James Harper,London,,England,
1509430350,Editorial Debate,Madrid,,Spain,
1510177693,Arms Press,,,,
1510339005,Smithbooks,London,,England,
1511584942,Folcroft Press,Folcroft,Pennsylvania,USA,
1511612972,New Square Publications Ltd.,Dublin,,Ireland,
1515988390,Tearmann Press,Carraig Mhachaire Ross,Meath,Ireland,
1516286473,Mamoth,London,,England,
1518825350,C. Timmer,Amsterdam,,Holland,
1519574196,Mills & Boon,London,,England,
1520787570,Partridge & Oakey,London,,England,
1522339488,John Andrews,London,,England,
1525171489,Benjamin Johnson,,,USA,
1525187939,Chuvashskoe Gos. izd-vo,Shupashkar [Cheboksary],,Russia,
1525242560,Westmeath Independent,Athlone,Westmeath,Ireland,
1527191344,Dyer Bros.,London,,England,
1527366063,Nei Menggu shao nian er tong chu ban she,Tongliao Shi,,China,
1528054231,Mayer,Aachen,,Germany,
1528712234,Bastei-Verlag Lübbe,Bergisch Gladbach,,Germany,
1529334382,Appletree Press,Belfast,,Ireland,
1530562610,Raphael Tuck & Sons,New York,,USA,
1531844435,C.H. McCloskie,Dublin,,Ireland,
1532651915,William McGee,Dublin,,Ireland,
1532784124,Lilliput Press,Mullingar,,Ireland,
1534320037,shanghai yi wen chu ban she,Shanghai,,China,
1534549856,Taplinger Press,New York,,USA,
1535494780,Manz,Regensburg,,Germany,
1538297273,Continental Book Co.,Stockholm,,Sweden,
1538310732,Edicions 62,Barcelona,,Spain,
1538904494,Gardners Books,,,,
1539209377,Herbert,Dublin,,Ireland,
1539423990,Summer Palace Press,Cladnageeragh,Donegal,Ireland,
1539618093,Four Courts Press,Dublin,,Ireland,
1540474825,Cymdeithas Lyfrau Ceredigion,Aberystwyth,,Wales,
1540549792,Neerbosch' Boekhandel,Neerbosch,,Holland,
1541835075,Melzer,Leipzig,,Germany,
1544802398,W. Hertz,Berlin,,Germany,
1548796937,Mondolibri,Milan,,Italy,
1549673596,Granta,London,,England,
1550765474,E.P. Publishing,East Ardsley,,England,
1553138451,United States Book Co.,New York,,USA,
1553397969,Cameron & Ferguson,Glasgow,,Scotland,
1556616778,Kluwer Academic Publishers,Boston,,USA,
1557932567,Lawrence & Bullen,London,,England,
1559041060,John Fairburn,London,,England,
1560996050,Peter Burtsell,New York,,USA,
1561044274,Ksiegarnia Sw. Wojciecha,Poznan,,Poland,
1562030681,George G. Harrap,London,,England,
1562455885,Hamlyn,London,,England,
1563806088,C. S. Francis & Co.,New York,,USA,
1564804891,Holden & Hardingham,London,,England,
1564890181,Midwest Villages & Voices,Minneapolis,Minnesota,USA,
1565905978,Connoisseur,,,,
1566616198,Tholsel Publications,Limerick,Limerick,Ireland,"""Corporate name: Pen Friends Writers' Group"""
1567227156,Amalgamated Press Ltd.,London,,England,
1569952155,Methuen,London,,England,
1570012203,Bethany Fellowship,Minneapolis,Minnesota,USA,
1570099907,Munro,New York,,USA,
1572515486,Abelard-Schuman,London,,England,
1572696165,Circe Ediciones,Barcelona,,Spain,
1572720439,Story Line Press,Brownsville,Oregon,USA,
1573136974,Gameau and Co.,London,,England,
1576784144,J. Dick,London,,England,
1578815093,Fayard,Paris,,France,
1580901990,Miros Press,Cork,,Ireland,
1582802465,Irish Press,Dublin,,Ireland,
1584207913,Heath,Boston,,USA,
1584719948,A. A. M. Stols,The Hague,,Holland,
1587447661,"Marlier, Callanan & Co.",Boston,Massachussetts,USA,
1587494817,Imprimerie de Leblanc,Paris,,France,
1589663662,Templegate,Springfield,Illinois,USA,
1594918314,S. E. Cassino,Boston,,USA,
1598036851,Martin Keene,Dublin,Dublin,Ireland,
1599798856,Guevel,Lisbon,,Portugal,
1599978310,Svensk läraretidning,Stockholm,,Sweden,
1602404505,Sands & Co,London,,England,
1603083213,Scholastic Book Services,New York,,USA,
1603334155,F.M. Buckles,New York,,USA,
1604811421,Büchergilde Gutenberg,Frankfurt,,Germany,
1604900479,Gos izd-vo detskoi lit. min. prosveshcheniia RSFSR,Moscow,,Russia,
1606844885,E.A. Petherick,Melbourne,,Australia,
1608728082,Chez Manget et Cherbuliez,Geneva,,Switzerland,
1609179334,A. W. Lovering,New York,,USA,
1611249835,Franck'hsche Verlagshandlung,Stuttgart,,Germany,
1612231196,James Duncan,London,,England,
1612527281,Joseph Dollard,Dublin,,Ireland,
1614464714,Musson Book Co.,Toronto,,Canada,
1615576502,Veselka,Kiev,,Belarus,
1616189541,Art Books International,London,,England,
1616710133,Johannes Noman,Zalt-Boemel,,Holland,
1618518911,Drumlin Publications,Manorhamilton,Leitrim,Ireland,
1619334242,Európa,Budapest,,Hungary,
1619406208,Penguin Books,Harmondsworth,Middlesex,England,
1620155404,Thomas D. Morison,Glasgow,,Scotland,
1620620702,The Levins Press,New York,,USA,
1630174638,C. W. Daniel Co.,London,,England,
1631672213,Art & Book Co.,London,,England,
1632604394,Leisure Circle,London,,England,
1634038568,Robert Triphook,London,,England,
1638989184,Kletzkin,Vilnius,,Lithuania,
1639242708,Torc,Dublin,,Ireland,
1639587060,Atext,Gdansk,,Poland,
1640249310,W. S. Martien,Philadelphia,,USA,
1640251127,Alex. Thom & Son,Dublin,,Ireland,
1642376824,Odhams Press,London,,England,
1642740620,Bentley & Son,London,,England,
1643021956,Wolfhound Press,Dublin,Dublin,Ireland,
1644006540,T. Hughes,London,,England,
1645642369,Alyson Publications,Los Angeles,California,USA,
1648385171,Dabor Social Science Publications,Farmingdale,New York,USA,
1650585817,Walker & Greig,Edinburgh,,Scotland,
1651965737,Izd-vo AST,Moscow,,Russia,
1652608426,Rütten & Loening,Hamburg,,Germany,
1653717533,J. Stockdale,Dublin,,Ireland,
1653739482,Fount Paperbacks,London,,England,
1654032462,Fallon Brothers Limited,Belfast,,Ireland,
1654469848,Paperview,,,,
1659626360,John Conrad,Philadelphia,,USA,
1661374343,David Bogue,London,,England,
1662731338,Down Town Press,New York,,USA,
1662848116,Dramatists Play Service,New York,,USA,
1663332140,International Book Co.,New York,,USA,
1664037024,Officina Typographica,,,,
1664083556,Burns & Oates,London,,England,
1664614272,Meadbh Publishing,Belfast,,Ireland,
1664936485,Pocket Books,New York,,USA,
1665910888,Izdanie Isp. Kom. Professional'nykh Soiuzov,New York,,USA,
